isolate_id,source_isolate_id,run_accession,sample_accession,country,source_type,source_detail,invasive,year,lineage,sequence_type,clonal_complex,source_group,in_CC25_tree,in_ST335_tree,CC25_order,ST335_order,experiment_accession,accession_basis,XDR_genomic_profile,MDR_genomic_profile,CARB_R_genomic_marker,MAC_R_genomic_marker,genomic_determinants,AMRFinder_class_count,filtered_determinant_count,phenotyped_Kenneth,XDR_phenotype,CC25_panel,ST335_panel,plot_label,matrix_position
ERR11872767,ERR11872767,ERR11872767,ERS16284746,South Africa,Human,Blood culture,Yes,2023,4,335,25,Other,1,1,217,217,,Supplied isolate accession workbook,1,1,0,1,blaSCO-1; blaOXA-1; blaOXA-10; catA1; cmlA5; floR; dfrA14; dfrA23; blaCTX-M-15; qnrB1; mph(A); tet(A); sul1; sul2; aac(6')-Ib-cr5; aadA1; aph(3'')-Ib; aph(6)-Id; arr-2; qacEdelta1,11,20,0,Other,CC25-07,ST335-07,ERR11872767,217
ERR6752889,ERR6752889,ERR6752889,ERS7770109,South Africa,Human,Urine,No,2020,4,335,25,Other,1,1,218,218,,Supplied isolate accession workbook,1,1,0,1,blaSCO-1; blaOXA-1; blaOXA-10; catA1; cmlA5; floR; dfrA14; dfrA23; blaCTX-M-15; qnrB1; mph(A); tet(A); sul1; sul2; aac(6')-Ib-cr5; aadA1; aph(3'')-Ib; aph(6)-Id; arr-2; qacEdelta1,11,20,0,Other,CC25-07,ST335-07,ERR6752889,218
ERR9288143,ERR9288143,ERR9288143,ERS11025500,South Africa,Human,Blood culture,Yes,2021,4,335,25,Other,1,1,219,219,,Supplied isolate accession workbook,1,1,0,1,blaSCO-1; blaOXA-1; blaOXA-10; catA1; cmlA5; floR; dfrA14; dfrA23; blaCTX-M-15; qnrB1; mph(A); tet(A); sul1; sul2; aac(6')-Ib-cr5; aadA1; aph(3'')-Ib; aph(6)-Id; arr-2; qacEdelta1,11,20,0,Other,CC25-07,ST335-07,ERR9288143,219
ERR5751308,ERR5751308,ERR5751308,ERS6282954,South Africa,Human,Stool,No,2020,4,335,25,Other,1,1,220,220,,Supplied isolate accession workbook,0,1,0,0,blaSCO-1; blaOXA-10; cmlA5; floR; dfrA23; blaCTX-M-15; blaTEM-63; tet(A); sul1; sul2; aac(3)-IIe; aadA1; aph(3'')-Ib; aph(6)-Id; arr-2; qacEdelta1,8,16,0,Other,CC25-07,ST335-07,ERR5751308,220
ERR4399358,ERR4399358,ERR4399358,ERS4873397,South Africa,No information,No information,No,2001,4,335,25,Other,1,1,221,221,,Supplied isolate accession workbook,0,1,0,1,blaSCO-1; blaOXA-10; cmlA5; floR; dfrA14; dfrA23; blaSHV-5; blaTEM-131; mph(A); tet(A); sul1; sul2; aac(3)-IIe; aac(6')-Ib; aadA1; aph(3'')-Ib; aph(6)-Id; arr-2; qacEdelta1,9,19,0,Other,CC25-07,ST335-07,ERR4399358,221
ERR4399957,ERR4399957,ERR4399957,ERS4873996,Uganda,No information,No information,No,2001,4,335,25,Other,1,1,222,222,,Supplied isolate accession workbook,0,1,0,1,blaSCO-1; blaOXA-10; cmlA5; floR; dfrA14; dfrA23; blaSHV-5; blaTEM-131; mph(A); tet(A); sul1; sul2; aac(3)-IIe; aac(6')-Ib; aadA1; aph(3'')-Ib; aph(6)-Id; arr-2; qacEdelta1,9,19,0,Other,CC25-07,ST335-07,ERR4399957,222
ERR4399362,ERR4399362,ERR4399362,ERS4873401,South Africa,No information,No information,No,2001,4,335,25,Other,1,1,223,223,,Supplied isolate accession workbook,0,1,0,1,blaSCO-1; blaOXA-10; cmlA5; floR; dfrA14; dfrA23; blaTEM-131; mph(A); tet(A); sul1; sul2; aac(3)-IIe; aadA1; aph(3'')-Ib; aph(6)-Id; arr-2; qacEdelta1,9,17,0,Other,CC25-07,ST335-07,ERR4399362,223
SRR13833609,SRR13833609,SRR13833609,SRS8357639,United Kingdom,Human,Unspecified - human,No,2021,4,335,25,Other,1,1,224,224,,Supplied isolate accession workbook,0,0,0,0,,0,0,0,Other,CC25-07,ST335-07,SRR13833609,224
SRR13719289,SRR13719289,SRR13719289,SRS8264772,Brazil,Swine,veterinary clinical/research| pig; swine intestine (Sus scrofa),No,2018,1,216,25,Other,1,0,225,,,Supplied isolate accession workbook,0,0,0,0,qnrB19; sul2,3,2,0,Other,CC25-08,Other,SRR13719289,225
SRR13719614,SRR13719614,SRR13719614,SRS8265095,Brazil,Avian,animal feed; hydrolyzed feather animal meal,No,2018,1,216,25,Other,1,0,226,,,Supplied isolate accession workbook,0,0,0,0,qnrB19,1,1,0,Other,CC25-08,Other,SRR13719614,226
SRR13313312,SRR13313312,SRR13313312,SRS7929273,Brazil,Human,urine; Homo sapiens,No,2018,1,216,25,Other,1,0,227,,,Supplied isolate accession workbook,0,0,0,0,qnrB19,1,1,0,Other,CC25-08,Other,SRR13313312,227
SRR13313295,SRR13313295,SRR13313295,SRS7929255,Brazil,Avian,hydrolized feather animal meal,No,2018,1,216,25,Other,1,0,228,,,Supplied isolate accession workbook,0,0,0,0,,1,0,0,Other,CC25-08,Other,SRR13313295,228
SRR13719196,SRR13719196,SRR13719196,SRS8264689,Brazil,Avian,animal feed; feather animal meal,No,2017,1,216,25,Other,1,0,229,,,Supplied isolate accession workbook,0,0,0,0,qnrB19,1,1,0,Other,CC25-08,Other,SRR13719196,229
SRR13277434,SRR13277434,SRR13277434,SRS7902285,Brazil,Avian,feather animal meal,No,2017,1,216,25,Other,1,0,230,,,Supplied isolate accession workbook,0,0,0,0,qnrB19,1,1,0,Other,CC25-08,Other,SRR13277434,230
SRR13277416,SRR13277416,SRR13277416,SRS7902267,Brazil,Unspecified Meat,sausage,No,2017,1,216,25,Other,1,0,231,,,Supplied isolate accession workbook,0,0,0,0,qnrB19,1,1,0,Other,CC25-08,Other,SRR13277416,231
SRR13277412,SRR13277412,SRR13277412,SRS7902263,Brazil,Avian,hydrolyzed blood and feather animal meal,No,2017,1,216,25,Other,1,0,232,,,Supplied isolate accession workbook,0,0,0,0,qnrB19,1,1,0,Other,CC25-08,Other,SRR13277412,232
SRR13311773,SRR13311773,SRR13311773,SRS7927857,Brazil,Soil/Dust,cleaning wipe,No,2016,1,216,25,Other,1,0,233,,,Supplied isolate accession workbook,0,0,0,0,qnrB19,1,1,0,Other,CC25-08,Other,SRR13311773,233
SRR13313309,SRR13313309,SRR13313309,SRS7929272,Brazil,Avian,hydrolyzed feather animal meal,No,2018,1,216,25,Other,1,0,234,,,Supplied isolate accession workbook,0,0,0,0,,0,0,0,Other,CC25-08,Other,SRR13313309,234
SRR27481822,SRR27481822,SRR27481822,SRS20103709,Brazil,Water/River,environmental-water; Stream,No,2022,1,216,25,Other,1,0,235,,,Supplied isolate accession workbook,0,0,0,0,qnrB19,1,1,0,Other,CC25-08,Other,SRR27481822,235
SRR27481651,SRR27481651,SRR27481651,SRS20103539,Brazil,Water/River,environmental-water; Stream,No,2022,1,216,25,Other,1,0,236,,,Supplied isolate accession workbook,0,0,0,0,qnrB19,1,1,0,Other,CC25-08,Other,SRR27481651,236
SRR27481649,SRR27481649,SRR27481649,SRS20103537,Brazil,Water/River,environmental-water; Stream,No,2022,1,216,25,Other,1,0,237,,,Supplied isolate accession workbook,0,0,0,0,qnrB19,1,1,0,Other,CC25-08,Other,SRR27481649,237
SRR27481520,SRR27481520,SRR27481520,SRS20103408,Brazil,Water/River,environmental-water; Stream,No,2022,1,216,25,Other,1,0,238,,,Supplied isolate accession workbook,0,0,0,0,qnrB19,1,1,0,Other,CC25-08,Other,SRR27481520,238
SRR27481815,SRR27481815,SRR27481815,SRS20103703,Brazil,Water/River,environmental-water; Stream,No,2022,1,216,25,Other,1,0,239,,,Supplied isolate accession workbook,0,0,0,0,qnrB19,1,1,0,Other,CC25-08,Other,SRR27481815,239
SRR7130368,SRR7130368,SRR7130368,SRS3268540,Brazil,ND/Others,environmental-abattoir; slaughterhouse,No,2016,1,216,25,Other,1,0,240,,,Supplied isolate accession workbook,0,0,0,0,qnrB19,1,1,0,Other,CC25-08,Other,SRR7130368,240
SRR7130370,SRR7130370,SRR7130370,SRS3268551,Brazil,ND/Others,environmental-abattoir; slaughterhouse,No,2016,1,216,25,Other,1,0,241,,,Supplied isolate accession workbook,0,0,0,0,qnrB19,1,1,0,Other,CC25-08,Other,SRR7130370,241
SRR7130371,SRR7130371,SRR7130371,SRS3268550,Brazil,ND/Others,environmental-abattoir; slaughterhouse,No,2016,1,216,25,Other,1,0,242,,,Supplied isolate accession workbook,0,0,0,0,qnrB19,1,1,0,Other,CC25-08,Other,SRR7130371,242
SRR13312061,SRR13312061,SRR13312061,SRS7927934,Brazil,Soil/Dust,cleaning wipe,No,2016,1,216,25,Other,1,0,243,,,Supplied isolate accession workbook,0,0,0,0,qnrB19,1,1,0,Other,CC25-08,Other,SRR13312061,243
SRR7130369,SRR7130369,SRR7130369,SRS3268548,Brazil,ND/Others,environmental-abattoir; slaughterhouse,No,2016,1,216,25,Other,1,0,244,,,Supplied isolate accession workbook,0,0,0,0,qnrB19,1,1,0,Other,CC25-08,Other,SRR7130369,244
ERR4400834,ERR4400834,ERR4400834,ERS4874873,Taiwan,Human,Unspecified - human,No,2007,1,216,25,Other,1,0,245,,,Supplied isolate accession workbook,0,0,0,0,gyrA_S83F,1,1,0,Other,CC25-08,Other,ERR4400834,245
ERR4338896,ERR4338896,ERR4338896,ERS3475552,Taiwan,Human,Unspecified - human,No,2004,1,216,25,Other,1,0,246,,,Supplied isolate accession workbook,0,0,0,0,gyrA_S83F,1,1,0,Other,CC25-09,Other,ERR4338896,246
ERR4338560,ERR4338560,ERR4338560,ERS3475259,Taiwan,Human,Unspecified - human,No,2005,1,216,25,Other,1,0,247,,,Supplied isolate accession workbook,0,0,0,0,gyrA_S83F,1,1,0,Other,CC25-09,Other,ERR4338560,247
SRR1106479,SRR1106479,SRR1106479,SRS528706,Taiwan,Human,Unspecified - human,No,2002,1,216,25,Other,1,0,248,,,Supplied isolate accession workbook,0,0,0,0,gyrA_S83F,1,1,0,Other,CC25-09,Other,SRR1106479,248
ERR3581536,ERR3581536,ERR3581536,ERS3859332,Germany,ND/Others,environment,No,2019,1,216,25,Other,1,0,249,,,Supplied isolate accession workbook,0,0,0,0,,0,0,0,Other,CC25-09,Other,ERR3581536,249
SRR8369293,SRR8369293,SRR8369293,SRS4186707,United Kingdom,Human,Unspecified - human,No,2018,1,216,25,Other,1,0,250,,,Supplied isolate accession workbook,0,0,0,0,,0,0,0,Other,CC25-09,Other,SRR8369293,250
SRR7842526,SRR7842526,SRR7842526,SRS3786626,United Kingdom,Human,Unspecified - human,No,2018,1,216,25,Other,1,0,251,,,Supplied isolate accession workbook,0,0,0,0,,0,0,0,Other,CC25-09,Other,SRR7842526,251
SRR8297279,SRR8297279,SRR8297279,SRS4120730,United Kingdom,Human,Unspecified - human,No,2018,1,216,25,Other,1,0,252,,,Supplied isolate accession workbook,0,0,0,0,,0,0,0,Other,CC25-09,Other,SRR8297279,252
SRR7850690,SRR7850690,SRR7850690,SRS3787773,United Kingdom,Human,Unspecified - human,No,2018,1,216,25,Other,1,0,253,,,Supplied isolate accession workbook,0,0,0,0,,0,0,0,Other,CC25-09,Other,SRR7850690,253
SRR7884719,SRR7884719,SRR7884719,SRS3807500,United Kingdom,Human,Unspecified - human,No,2018,1,216,25,Other,1,0,254,,,Supplied isolate accession workbook,0,0,0,0,,0,0,0,Other,CC25-09,Other,SRR7884719,254
SRR8350305,SRR8350305,SRR8350305,SRS4170645,United Kingdom,Human,Unspecified - human,No,2018,1,216,25,Other,1,0,255,,,Supplied isolate accession workbook,0,0,0,0,,0,0,0,Other,CC25-09,Other,SRR8350305,255
SRR15853458,SRR15853458,SRR15853458,SRS10124007,United Kingdom,ND/Others,animal,No,2021,1,216,25,Other,1,0,256,,,Supplied isolate accession workbook,0,0,0,0,dfrA1; sul2; aph(3'')-Ib; aph(6)-Id,3,4,0,Other,CC25-09,Other,SRR15853458,256
SRR21224019,SRR21224019,SRR21224019,SRS14800828,United Kingdom,Human,Unspecified - human,No,2022,1,216,25,Other,1,0,257,,,Supplied isolate accession workbook,0,0,0,0,,0,0,0,Other,CC25-09,Other,SRR21224019,257
SRR20212638,SRR20212638,SRR20212638,SRS13887098,Russia,Other,Other,No,Other,1,216,25,Other,1,0,258,,,Supplied isolate accession workbook,0,0,0,0,,0,0,0,Other,CC25-09,Other,SRR20212638,258
SRR8706049,SRR8706049,SRR8706049,SRS4470608,United Kingdom,Human,Unspecified - human,No,2015,1,216,25,Other,1,0,259,,,Supplied isolate accession workbook,0,0,0,0,,0,0,0,Other,CC25-09,Other,SRR8706049,259
SRR16227977,SRR16227977,SRR16227977,SRS10471325,United Kingdom,Human,Unspecified - human,No,2021,1,216,25,Other,1,0,260,,,Supplied isolate accession workbook,0,0,0,0,,0,0,0,Other,CC25-09,Other,SRR16227977,260
ERR4399344,ERR4399344,ERR4399344,ERS4873383,Netherlands,Human,Other,No,2006,1,216,25,Other,1,0,261,,,Supplied isolate accession workbook,0,0,0,0,,0,0,0,Other,CC25-09,Other,ERR4399344,261
SRR7841631,SRR7841631,SRR7841631,SRS3785776,United Kingdom,Human,Unspecified - human,No,2018,1,216,25,Other,1,0,262,,,Supplied isolate accession workbook,0,0,0,0,,0,0,0,Other,CC25-09,Other,SRR7841631,262
SRR22691594,SRR22691594,SRR22691594,SRS16098242,United Kingdom,Human,Unspecified - human,No,2022,1,216,25,Other,1,0,263,,,Supplied isolate accession workbook,0,0,0,0,,0,0,0,Other,CC25-09,Other,SRR22691594,263
SRR16301618,SRR16301618,SRR16301618,SRS10536204,United Kingdom,Human,Unspecified - human,No,2021,1,216,25,Other,1,0,264,,,Supplied isolate accession workbook,0,0,0,0,,0,0,0,Other,CC25-09,Other,SRR16301618,264
ERR10109287,ERR10109287,ERR10109287,ERS12792520,South Africa,Human,Stool,No,2022,1,216,25,Other,1,0,265,,,Supplied isolate accession workbook,0,0,0,0,,0,0,0,Other,CC25-09,Other,ERR10109287,265
ERR9680890,ERR9680890,ERR9680890,ERS11915228,South Africa,Human,Stool,No,2020,1,216,25,Other,1,0,266,,,Supplied isolate accession workbook,0,0,0,0,,0,0,0,Other,CC25-09,Other,ERR9680890,266
SRR14921286,SRR14921286,SRR14921286,SRS9280452,United Kingdom,Human,Unspecified - human,No,2021,3,216,25,Other,1,0,267,,,Supplied isolate accession workbook,0,0,0,0,floR; dfrA15; dfrA17; qnrB19; tet(A); sul1; aac(3)-VIa; aadA1; aadA5; aph(3')-Ia; qacEdelta1,7,11,0,Other,CC25-10,Other,SRR14921286,267
SRR28295566,SRR28295566,SRR28295566,SRS20726766,United Kingdom,Human,Unspecified - human,No,2021,3,216,25,Other,1,0,268,,,Supplied isolate accession workbook,0,0,0,0,qnrB19,1,1,0,Other,CC25-10,Other,SRR28295566,268
ERR4145363,ERR4145363,ERR4145363,ERS4396976,Nigeria,Poultry,Poultry faeces,No,2018,3,216,25,Other,1,0,269,,,Supplied isolate accession workbook,0,0,0,0,floR; dfrA15; dfrA17; qnrB19; tet(A); aac(3)-VIa; aadA1; aadA5; aph(3')-Ia; qacEdelta1,7,10,0,Other,CC25-10,Other,ERR4145363,269
ERR4145392,ERR4145392,ERR4145392,ERS4397008,Nigeria,Poultry,Poultry faeces,No,2018,3,216,25,Other,1,0,270,,,Supplied isolate accession workbook,0,0,0,0,floR; dfrA15; dfrA17; qnrB19; tet(A); aac(3)-VIa; aadA1; aadA5; aph(3')-Ia; qacEdelta1,7,10,0,Other,CC25-10,Other,ERR4145392,270
ERR4145410,ERR4145410,ERR4145410,ERS4397023,Nigeria,Poultry,Poultry faeces,No,2018,3,216,25,Other,1,0,271,,,Supplied isolate accession workbook,0,0,0,0,floR; dfrA15; dfrA17; qnrB19; tet(A); aac(3)-VIa; aadA1; aadA5; aph(3')-Ia; qacEdelta1,7,10,0,Other,CC25-10,Other,ERR4145410,271
ERR4145345,ERR4145345,ERR4145345,ERS4396958,Nigeria,Poultry,Poultry faeces,No,2018,3,216,25,Other,1,0,272,,,Supplied isolate accession workbook,0,0,0,0,floR; dfrA15; dfrA17; qnrB19; tet(A); sul1; aac(3)-VIa; aadA1; aadA5; aph(3')-Ia; qacEdelta1,7,11,0,Other,CC25-10,Other,ERR4145345,272
SRR8325561,SRR8325561,SRR8325561,SRS4149673,United Kingdom,Human,Homo sapiens; human,No,2018,3,216,25,Other,1,0,273,,,Supplied isolate accession workbook,0,0,0,0,qnrB19,1,1,0,Other,CC25-10,Other,SRR8325561,273
SRR8293522,SRR8293522,SRR8293522,SRS4117556,United Kingdom,Human,Homo sapiens; human,No,2018,3,216,25,Other,1,0,274,,,Supplied isolate accession workbook,0,0,0,0,qnrB19,1,1,0,Other,CC25-10,Other,SRR8293522,274
ERR4145388,ERR4145388,ERR4145388,ERS4397004,Nigeria,Poultry,Poultry faeces,No,2018,3,216,25,Other,1,0,275,,,Supplied isolate accession workbook,0,0,0,0,qnrB19,1,1,0,Other,CC25-10,Other,ERR4145388,275
ERR4145353,ERR4145353,ERR4145353,ERS4396966,Nigeria,Poultry,Poultry faeces,No,2018,3,216,25,Other,1,0,276,,,Supplied isolate accession workbook,0,0,0,0,qnrB19,1,1,0,Other,CC25-10,Other,ERR4145353,276
SRR10326268,SRR10326268,SRR10326268,SRS5556410,United Kingdom,Human,Unspecified - human,No,2019,3,216,25,Other,1,0,277,,,Supplied isolate accession workbook,0,0,0,0,qnrB19,1,1,0,Other,CC25-10,Other,SRR10326268,277
SRR9627787,SRR9627787,SRR9627787,SRS5049327,United Kingdom,Human,Homo sapiens; human,No,2019,3,216,25,Other,1,0,278,,,Supplied isolate accession workbook,0,0,0,0,qnrB19,1,1,0,Other,CC25-10,Other,SRR9627787,278
SRR27762886,SRR27762886,SRR27762886,SRS20282324,United States,Other,Other,No,2024,3,216,25,Other,1,0,279,,,Supplied isolate accession workbook,0,0,0,0,qnrB19,1,1,0,Other,CC25-10,Other,SRR27762886,279
SRR10992537,SRR10992537,SRR10992537,SRS6083279,United Kingdom,Human,Unspecified - human,No,2020,3,216,25,Other,1,0,280,,,Supplied isolate accession workbook,0,0,0,0,qnrB19,1,1,0,Other,CC25-10,Other,SRR10992537,280
SRR1646109,SRR1646109,SRR1646109,SRS740757,United Kingdom,Human,Unspecified - human,No,2012,3,216,25,Other,1,0,281,,,Supplied isolate accession workbook,0,0,0,0,qnrB19,1,1,0,Other,CC25-10,Other,SRR1646109,281
SRR7427053,SRR7427053,SRR7427053,SRS3460827,United Kingdom,Human,Homo sapiens; human,No,2015,3,216,25,Other,1,0,282,,,Supplied isolate accession workbook,0,1,0,0,blaLAP-2; catA1; dfrA1; qnrB19; qnrS1; tet(A); sul1; aadA1; qacEdelta1,8,9,0,Other,CC25-10,Other,SRR7427053,282
SRR8503644,SRR8503644,SRR8503644,SRS4305031,United Kingdom,Human,Homo sapiens; human,No,2018,3,216,25,Other,1,0,283,,,Supplied isolate accession workbook,0,0,0,0,qnrB19,1,1,0,Other,CC25-10,Other,SRR8503644,283
SRR7457932,SRR7457932,SRR7457932,SRS3490531,United Kingdom,Human,Homo sapiens; human,No,2015,3,5028,25,Other,1,0,284,,,Supplied isolate accession workbook,0,0,0,0,qnrB19,1,1,0,Other,CC25-10,Other,SRR7457932,284
SRR2917137,SRR2917137,SRR2917137,SRS1163111,United States,Human,Age: 40-49,No,2015,2,216,25,Other,1,0,285,,,Supplied isolate accession workbook,0,0,0,0,blaCTX-M-2; qnrB19; sul1; aac(3)-VIa; aadA1; qacEdelta1; ramR_T18P,6,7,0,Other,CC25-11,Other,SRR2917137,285
SRR2917139,SRR2917139,SRR2917139,SRS1163371,United States,Human,Age: 50-59; stool,No,2015,2,216,25,Other,1,0,286,,,Supplied isolate accession workbook,0,0,0,0,blaCTX-M-2; qnrB19; sul1; aac(3)-VIa; aadA1; qacEdelta1; ramR_T18P,6,7,0,Other,CC25-11,Other,SRR2917139,286
SRR3137069,SRR3137069,SRR3137069,SRS1271326,United States,Human,Age: 60-69; stool,No,2015,2,216,25,Other,1,0,287,,,Supplied isolate accession workbook,0,0,0,0,blaCTX-M-2; qnrB19; sul1; aac(3)-VIa; aadA1; qacEdelta1; ramR_T18P,6,7,0,Other,CC25-11,Other,SRR3137069,287
SRR6107195,SRR6107195,SRR6107195,SRS2546827,United States,Other,Other,No,Other,2,216,25,Other,1,0,288,,,Supplied isolate accession workbook,0,0,0,0,blaCTX-M-2; qnrB19; sul1; aac(3)-VIa; aadA1; qacEdelta1; ramR_T18P,6,7,0,Other,CC25-11,Other,SRR6107195,288
SRR2917138,SRR2917138,SRR2917138,SRS1163368,United States,Human,Age: 50-59; stool,No,2015,2,216,25,Other,1,0,289,,,Supplied isolate accession workbook,0,0,0,0,blaCTX-M-2; qnrB19; sul1; aac(3)-VIa; aadA1; qacEdelta1; ramR_T18P,6,7,0,Other,CC25-11,Other,SRR2917138,289
SRR2917136,SRR2917136,SRR2917136,SRS1163110,United States,Human,Age: 60-69; urine,No,2015,2,216,25,Other,1,0,290,,,Supplied isolate accession workbook,0,0,0,0,blaCTX-M-2; qnrB19; sul1; aac(3)-VIa; aadA1; qacEdelta1,5,6,0,Other,CC25-11,Other,SRR2917136,290
SRR5084265,SRR5084265,SRR5084265,SRS1841914,United States,Human,Age: 60-69; stool,No,2016,2,216,25,Other,1,0,291,,,Supplied isolate accession workbook,0,0,0,0,qnrB19; sul1; aac(3)-VIa; aadA1; qacEdelta1,4,5,0,Other,CC25-11,Other,SRR5084265,291
SRR5121494,SRR5121494,SRR5121494,SRS1871658,United States,Human,Age: 50-59; blood,Yes,2016,2,216,25,Other,1,0,292,,,Supplied isolate accession workbook,0,0,0,0,qnrB19; sul1; aadA1; qacEdelta1; ramR_T18P,5,5,0,Other,CC25-11,Other,SRR5121494,292
SRR3001933,SRR3001933,SRR3001933,SRS1207317,United States,Human,Age: 40-49; stool,No,2015,2,216,25,Other,1,0,293,,,Supplied isolate accession workbook,0,0,0,0,blaCTX-M-2; qnrB19; sul1; aac(3)-VIa; aadA1; qacEdelta1,5,6,0,Other,CC25-11,Other,SRR3001933,293
SRR5121497,SRR5121497,SRR5121497,SRS1871661,United States,Human,Age: 50-59; urine,No,2015,2,216,25,Other,1,0,294,,,Supplied isolate accession workbook,0,0,0,0,blaCTX-M-2; qnrB19; sul1; aac(3)-VIa; aadA1; qacEdelta1,5,6,0,Other,CC25-11,Other,SRR5121497,294
SRR2917140,SRR2917140,SRR2917140,SRS1163372,United States,Human,Age: 50-59; urine,No,2015,2,216,25,Other,1,0,295,,,Supplied isolate accession workbook,0,0,0,0,blaCTX-M-2; qnrB19; sul1; aac(3)-VIa; aadA1; qacEdelta1,5,6,0,Other,CC25-11,Other,SRR2917140,295
ERR10368770,ERR10368770,ERR10368770,ERS13570760,Portugal,Human,Clinical,No,2015,2,216,25,Other,1,0,296,,,Supplied isolate accession workbook,0,0,0,0,blaCTX-M-2; qnrB19; sul1; aac(3)-VIa; aadA1; qacEdelta1,5,6,0,Other,CC25-11,Other,ERR10368770,296
ERR160996,ERR160996,ERR160996,ERS106247,Other,Other,Other,No,Other,2,216,25,Other,1,0,297,,,Supplied isolate accession workbook,0,0,0,0,qnrB19,2,1,0,Other,CC25-11,Other,ERR160996,297
SRR5056398,SRR5056398,SRR5056398,SRS1819954,Other,Other,Other,No,Other,2,216,25,Other,1,0,298,,,Supplied isolate accession workbook,0,0,0,0,qnrB19,1,1,0,Other,CC25-11,Other,SRR5056398,298
ERR3635287,ERR3635287,ERR3635287,ERS3943502,Other,Other,Other,No,2007,2,216,25,Other,1,0,299,,,Supplied isolate accession workbook,0,0,0,0,qnrB19,1,1,0,Other,CC25-11,Other,ERR3635287,299
SRR22175068,SRR22175068,SRR22175068,SRS15655135,Mexico,Water/River,environmental-water; river,No,2021,2,216,25,Other,1,0,300,,,Supplied isolate accession workbook,0,0,0,0,qnrB19,1,1,0,Other,CC25-11,Other,SRR22175068,300
SRR21787058,SRR21787058,SRR21787058,SRS15307356,Mexico,Water/River,environmental-water; pond,No,2021,2,216,25,Other,1,0,301,,,Supplied isolate accession workbook,0,0,0,0,qnrB19,1,1,0,Other,CC25-11,Other,SRR21787058,301
SRR21787324,SRR21787324,SRR21787324,SRS15307594,Mexico,Water/River,environmental-water; pond,No,2021,2,216,25,Other,1,0,302,,,Supplied isolate accession workbook,0,0,0,0,qnrB19,1,1,0,Other,CC25-11,Other,SRR21787324,302
SRR26858817,SRR26858817,SRR26858817,SRS19562298,United States,Other,Other,No,2023,2,216,25,Other,1,0,303,,,Supplied isolate accession workbook,0,0,0,0,qnrB19,1,1,0,Other,CC25-11,Other,SRR26858817,303
SRR27185117,SRR27185117,SRR27185117,SRS19839564,United States,Other,Other,No,2023,2,216,25,Other,1,0,304,,,Supplied isolate accession workbook,0,0,0,0,qnrB19,1,1,0,Other,CC25-11,Other,SRR27185117,304
SRR21535455,SRR21535455,SRR21535455,SRS15086134,Mexico,Water/River,environmental-water; River,No,2021,2,216,25,Other,1,0,305,,,Supplied isolate accession workbook,0,0,0,0,qnrB19,1,1,0,Other,CC25-11,Other,SRR21535455,305
SRR21535466,SRR21535466,SRR21535466,SRS15086139,Mexico,Water/River,environmental-water; River,No,2021,2,216,25,Other,1,0,306,,,Supplied isolate accession workbook,0,0,0,0,qnrB19,1,1,0,Other,CC25-11,Other,SRR21535466,306
SRR26050334,SRR26050334,SRR26050334,SRS18873009,United States,Other,Other,No,2023,2,216,25,Other,1,0,307,,,Supplied isolate accession workbook,0,0,0,0,qnrB19,1,1,0,Other,CC25-12,Other,SRR26050334,307
SRR5379276,SRR5379276,SRR5379276,SRS2073636,United States,Other,Other,No,Other,2,216,25,Other,1,0,308,,,Supplied isolate accession workbook,0,0,0,0,qnrB19,1,1,0,Other,CC25-12,Other,SRR5379276,308
SRR6457657,SRR6457657,SRR6457657,SRS2822385,United States,Other,Other,No,Other,2,216,25,Other,1,0,309,,,Supplied isolate accession workbook,0,0,0,0,qnrB19,1,1,0,Other,CC25-12,Other,SRR6457657,309
SRR14360286,SRR14360286,SRR14360286,SRS8802471,United States,Other,Other,No,2021,2,216,25,Other,1,0,310,,,Supplied isolate accession workbook,0,0,0,0,qnrB,1,1,0,Other,CC25-12,Other,SRR14360286,310
SRR8137438,SRR8137438,SRR8137438,SRS3998326,United Kingdom,Human,Homo sapiens; human,No,2018,2,216,25,Other,1,0,311,,,Supplied isolate accession workbook,0,0,0,0,qnrB19,1,1,0,Other,CC25-12,Other,SRR8137438,311
ERR3635266,ERR3635266,ERR3635266,ERS3943481,Other,Other,Other,No,2002,2,216,25,Other,1,0,312,,,Supplied isolate accession workbook,0,0,0,0,,0,0,0,Other,CC25-12,Other,ERR3635266,312
SRR1973602,SRR1973602,SRR1973602,SRS909371,Colombia,Dairy,cheese,No,2007,2,216,25,Other,1,0,313,,,Supplied isolate accession workbook,0,0,0,0,,0,0,0,Other,CC25-12,Other,SRR1973602,313
SRR3002514,SRR3002514,SRR3002514,SRS1207369,United States,Human,Age: 30-39; stool,No,2008,2,216,25,Other,1,0,314,,,Supplied isolate accession workbook,0,0,0,0,,0,0,0,Other,CC25-12,Other,SRR3002514,314
SRR7467291,SRR7467291,SRR7467291,SRS3498154,United States,Other,Other,No,Other,2,216,25,Other,1,0,315,,,Supplied isolate accession workbook,0,0,0,0,qnrB19,1,1,0,Other,CC25-12,Other,SRR7467291,315
