"isolate_id","gene","present"
"ERR12078573","blaOXA-1",1
"ERR12165616","blaOXA-1",1
"ERR10880377","blaOXA-1",1
"ERR10460887","blaOXA-1",1
"ERR10880335","blaOXA-1",1
"ERR10880156","blaOXA-1",1
"ERR10088105","blaOXA-1",1
"ERR12321284","blaOXA-1",1
"ERR9966388","blaOXA-1",1
"ERR12495485","blaOXA-1",1
"ERR12312692","blaOXA-1",1
"ERR12312689","blaOXA-1",1
"ERR12312688","blaOXA-1",1
"ERR11201827","blaOXA-1",1
"ERR10088101","blaOXA-1",1
"ERR10880181","blaOXA-1",1
"ERR9820422","blaOXA-1",1
"ERR9785510","blaOXA-1",1
"ERR11807704","blaOXA-1",0
"ERR10109276","blaOXA-1",0
"ERR9966389","blaOXA-1",1
"ERR9785509","blaOXA-1",1
"ERR10087012","blaOXA-1",1
"ERR10460483","blaOXA-1",1
"ERR9785511","blaOXA-1",1
"ERR9079768","blaOXA-1",1
"ERR9822149","blaOXA-1",1
"ERR9822145","blaOXA-1",1
"ERR9822146","blaOXA-1",1
"ERR10176872","blaOXA-1",1
"ERR10460765","blaOXA-1",1
"ERR10109275","blaOXA-1",1
"ERR9966390","blaOXA-1",1
"ERR10123168","blaOXA-1",1
"ERR10123167","blaOXA-1",1
"ERR9966387","blaOXA-1",1
"ERR10949310","blaOXA-1",1
"ERR10460875","blaOXA-1",1
"ERR10109255","blaOXA-1",1
"ERR9822151","blaOXA-1",1
"ERR10088102","blaOXA-1",1
"ERR10088104","blaOXA-1",1
"ERR10026000","blaOXA-1",1
"ERR9822144","blaOXA-1",1
"ERR11896635","blaOXA-1",1
"ERR12552381","blaOXA-1",1
"ERR12552377","blaOXA-1",1
"ERR9079508","blaOXA-1",1
"ERR7197757","blaOXA-1",1
"ERR6806028","blaOXA-1",1
"ERR11455881","blaOXA-1",1
"ERR4451478","blaOXA-1",1
"ERR10880424","blaOXA-1",1
"ERR12067334","blaOXA-1",1
"ERR12302226","blaOXA-1",1
"ERR12552384","blaOXA-1",1
"ERR10123158","blaOXA-1",1
"ERR5751308","blaOXA-1",0
"ERR4399358","blaOXA-1",0
"ERR4399957","blaOXA-1",0
"ERR4399362","blaOXA-1",0
"SRR13833609","blaOXA-1",0
"ERR6806726","blaOXA-1",1
"ERR10460902","blaOXA-1",1
"ERR10460856","blaOXA-1",1
"ERR6806075","blaOXA-1",0
"ERR10176870","blaOXA-1",1
"ERR12078572","blaOXA-1",1
"ERR11747320","blaOXA-1",1
"ERR12495482","blaOXA-1",1
"ERR9924209","blaOXA-1",1
"ERR5751726","blaOXA-1",1
"ERR6806512","blaOXA-1",1
"ERR6806317","blaOXA-1",0
"ERR12067371","blaOXA-1",1
"ERR6806125","blaOXA-1",1
"ERR5751296","blaOXA-1",1
"ERR4451427","blaOXA-1",1
"SRR9273829","blaOXA-1",0
"ERR6752863","blaOXA-1",1
"ERR12321280","blaOXA-1",1
"ERR9692774","blaOXA-1",1
"ERR6805998","blaOXA-1",1
"ERR6806833","blaOXA-1",1
"ERR6806749","blaOXA-1",1
"ERR6806776","blaOXA-1",1
"ERR5750995","blaOXA-1",1
"ERR6806255","blaOXA-1",1
"ERR6805990","blaOXA-1",1
"ERR11747325","blaOXA-1",1
"ERR11502778","blaOXA-1",1
"ERR7197834","blaOXA-1",1
"ERR9079758","blaOXA-1",1
"ERR12321281","blaOXA-1",1
"ERR12142634","blaOXA-1",1
"ERR12067314","blaOXA-1",1
"ERR12321282","blaOXA-1",1
"ERR12080226","blaOXA-1",0
"ERR12321283","blaOXA-1",1
"ERR6753111","blaOXA-1",1
"ERR6806796","blaOXA-1",1
"ERR6806789","blaOXA-1",1
"ERR9971918","blaOXA-1",1
"ERR7197741","blaOXA-1",1
"ERR5751808","blaOXA-1",1
"ERR10438737","blaOXA-1",0
"CLL6CH","blaOXA-1",1
"CAARE3","blaOXA-1",1
"CAAQXB","blaOXA-1",1
"CAAR9T","blaOXA-1",1
"CAAQUT","blaOXA-1",1
"CNSFP4","blaOXA-1",1
"CNSDXZ","blaOXA-1",1
"CAAP2A","blaOXA-1",1
"44341_3_268","blaOXA-1",1
"44341_3_280","blaOXA-1",1
"44341_3_262","blaOXA-1",1
"44341_3_265","blaOXA-1",1
"44341_4_286","blaOXA-1",1
"CAAYDF","blaOXA-1",1
"CLL3JA","blaOXA-1",1
"ERR9941258","blaOXA-1",1
"CNSLL4","blaOXA-1",0
"CNSKFP","blaOXA-1",0
"CNSP0U","blaOXA-10",1
"ERR9929342","blaOXA-10",1
"ERR9966382","blaOXA-10",1
"CNS6QU","blaOXA-10",1
"CNS7YP","blaOXA-10",1
"BKRRIF","blaOXA-10",1
"44341_3_96","blaOXA-10",1
"44341_3_21","blaOXA-10",1
"CIV13VE5","blaOXA-10",1
"CIU149H1","blaOXA-10",1
"CIV146E8","blaOXA-10",1
"CIU13XS1","blaOXA-10",1
"CIV140E6","blaOXA-10",1
"CIV140E1","blaOXA-10",1
"CIT15GH1","blaOXA-10",1
"CIV13XE5","blaOXA-10",1
"CIV13YE6","blaOXA-10",1
"CIS15MR1","blaOXA-10",1
"CIV13UE4","blaOXA-10",1
"CAAXQV","blaOXA-10",1
"CIV140E7","blaOXA-10",1
"CIS15HB1","blaOXA-10",1
"CIV13RE2","blaOXA-10",1
"CIT15GS1","blaOXA-10",1
"CIV142E6","blaOXA-10",1
"44341_4_275","blaOXA-10",1
"44341_3_310","blaOXA-10",1
"CIU145B1","blaOXA-10",1
"CIV143E2","blaOXA-10",1
"CIT15FH1","blaOXA-10",1
"CIV147E3","blaOXA-10",1
"CIT15EB1","blaOXA-10",1
"CIV13PE7","blaOXA-10",1
"CIV13XE8","blaOXA-10",1
"44341_3_304","blaOXA-10",1
"44341_3_305","blaOXA-10",1
"44341_3_281","blaOXA-10",1
"44341_3_136","blaOXA-10",1
"44341_3_128","blaOXA-10",1
"44341_3_131","blaOXA-10",1
"CIT159B1","blaOXA-10",1
"CIS153C1","blaOXA-10",1
"CIV13XE2","blaOXA-10",1
"CIT15FB1","blaOXA-10",1
"CIV13XU1","blaOXA-10",1
"CIV143U1","blaOXA-10",1
"CIV143E9","blaOXA-10",1
"CNS1F3","blaOXA-10",1
"CAAYSI","blaOXA-10",1
"CIV141E6","blaOXA-10",1
"CIV140U1","blaOXA-10",1
"CIV140E4","blaOXA-10",1
"CIV143E4","blaOXA-10",1
"CIV144E6","blaOXA-10",1
"CIV13YE8","blaOXA-10",1
"CIV144U1","blaOXA-10",1
"BKRMVD","blaOXA-10",1
"CAAXBN","blaOXA-10",1
"44341_3_165","blaOXA-10",1
"ERR10113269","blaOXA-10",0
"ERR6752971","blaOXA-10",1
"ERR5751227","blaOXA-10",1
"ERR12142619","blaOXA-10",1
"ERR9976609","blaOXA-10",1
"ERR11219800","blaOXA-10",1
"ERR9079830","blaOXA-10",1
"ERR10880116","blaOXA-10",1
"ERR5751304","blaOXA-10",0
"ERR6806714","blaOXA-10",1
"ERR11872767","blaOXA-10",1
"ERR10176869","blaOXA-10",1
"ERR10880230","blaOXA-10",1
"ERR11453719","blaOXA-10",1
"ERR10880157","blaOXA-10",1
"ERR6752889","blaOXA-10",1
"ERR9288143","blaOXA-10",1
"ERR6806632","blaOXA-10",1
"ERR9288082","blaOXA-10",1
"ERR6806600","blaOXA-10",1
"ERR9420153","blaOXA-10",1
"ERR10117717","blaOXA-10",1
"ERR10109274","blaOXA-10",1
"ERR10880183","blaOXA-10",1
"ERR10880311","blaOXA-10",1
"ERR11420238","blaOXA-10",1
"ERR11437918","blaOXA-10",1
"ERR11807709","blaOXA-10",1
"ERR12146144","blaOXA-10",1
"ERR10109277","blaOXA-10",1
"ERR10087013","blaOXA-10",1
"ERR11219811","blaOXA-10",1
"ERR9966386","blaOXA-10",1
"ERR12259395","blaOXA-10",1
"ERR12091513","blaOXA-10",1
"ERR10125140","blaOXA-10",1
"ERR10949303","blaOXA-10",1
"ERR11810274","blaOXA-10",1
"ERR9785512","blaOXA-10",1
"ERR10176866","blaOXA-10",1
"ERR10460687","blaOXA-10",1
"ERR12078573","blaOXA-10",1
"ERR12165616","blaOXA-10",1
"ERR10880377","blaOXA-10",1
"ERR10460887","blaOXA-10",1
"ERR10880335","blaOXA-10",1
"ERR10880156","blaOXA-10",1
"ERR10088105","blaOXA-10",1
"ERR12321284","blaOXA-10",1
"ERR9966388","blaOXA-10",1
"ERR12495485","blaOXA-10",1
"ERR12312692","blaOXA-10",1
"ERR12312689","blaOXA-10",1
"ERR12312688","blaOXA-10",1
"ERR11201827","blaOXA-10",1
"ERR10088101","blaOXA-10",1
"ERR10880181","blaOXA-10",1
"ERR9820422","blaOXA-10",1
"ERR9785510","blaOXA-10",1
"ERR11807704","blaOXA-10",1
"ERR10109276","blaOXA-10",1
"ERR9966389","blaOXA-10",1
"ERR9785509","blaOXA-10",1
"ERR10087012","blaOXA-10",1
"ERR10460483","blaOXA-10",0
"ERR9785511","blaOXA-10",0
"ERR9079768","blaOXA-10",1
"ERR9822149","blaOXA-10",1
"ERR9822145","blaOXA-10",1
"ERR9822146","blaOXA-10",1
"ERR10176872","blaOXA-10",1
"ERR10460765","blaOXA-10",1
"ERR10109275","blaOXA-10",1
"ERR9966390","blaOXA-10",1
"ERR10123168","blaOXA-10",1
"ERR10123167","blaOXA-10",1
"ERR9966387","blaOXA-10",1
"ERR10949310","blaOXA-10",1
"ERR10460875","blaOXA-10",1
"ERR10109255","blaOXA-10",1
"ERR9822151","blaOXA-10",1
"ERR10088102","blaOXA-10",1
"ERR10088104","blaOXA-10",1
"ERR10026000","blaOXA-10",1
"ERR9822144","blaOXA-10",1
"ERR11896635","blaOXA-10",1
"ERR12552381","blaOXA-10",1
"ERR12552377","blaOXA-10",1
"ERR9079508","blaOXA-10",1
"ERR7197757","blaOXA-10",1
"ERR6806028","blaOXA-10",1
"ERR11455881","blaOXA-10",1
"ERR4451478","blaOXA-10",1
"ERR10880424","blaOXA-10",1
"ERR12067334","blaOXA-10",1
"ERR12302226","blaOXA-10",1
"ERR12552384","blaOXA-10",1
"ERR10123158","blaOXA-10",1
"ERR5751308","blaOXA-10",1
"ERR4399358","blaOXA-10",1
"ERR4399957","blaOXA-10",1
"ERR4399362","blaOXA-10",1
"SRR13833609","blaOXA-10",0
"ERR6806726","blaOXA-10",0
"ERR10460902","blaOXA-10",0
"ERR10460856","blaOXA-10",0
"ERR6806075","blaOXA-10",0
"ERR10176870","blaOXA-10",0
"ERR12078572","blaOXA-10",1
"ERR11747320","blaOXA-10",1
"ERR12495482","blaOXA-10",1
"ERR9924209","blaOXA-10",1
"ERR5751726","blaOXA-10",0
"ERR6806512","blaOXA-10",1
"ERR6806317","blaOXA-10",0
"ERR12067371","blaOXA-10",1
"ERR6806125","blaOXA-10",1
"ERR5751296","blaOXA-10",1
"ERR4451427","blaOXA-10",1
"SRR9273829","blaOXA-10",1
"ERR6752863","blaOXA-10",0
"ERR12321280","blaOXA-10",1
"ERR9692774","blaOXA-10",1
"ERR6805998","blaOXA-10",1
"ERR6806833","blaOXA-10",1
"ERR6806749","blaOXA-10",1
"ERR6806776","blaOXA-10",1
"ERR5750995","blaOXA-10",1
"ERR6806255","blaOXA-10",1
"ERR6805990","blaOXA-10",1
"ERR11747325","blaOXA-10",1
"ERR11502778","blaOXA-10",1
"ERR7197834","blaOXA-10",1
"ERR9079758","blaOXA-10",0
"ERR12321281","blaOXA-10",1
"ERR12142634","blaOXA-10",1
"ERR12067314","blaOXA-10",1
"ERR12321282","blaOXA-10",1
"ERR12080226","blaOXA-10",0
"ERR12321283","blaOXA-10",1
"ERR6753111","blaOXA-10",1
"ERR6806796","blaOXA-10",1
"ERR6806789","blaOXA-10",1
"ERR9971918","blaOXA-10",1
"ERR7197741","blaOXA-10",0
"ERR5751808","blaOXA-10",0
"ERR10438737","blaOXA-10",1
"CLL6CH","blaOXA-10",1
"CAARE3","blaOXA-10",1
"CAAQXB","blaOXA-10",1
"CAAR9T","blaOXA-10",1
"CAAQUT","blaOXA-10",1
"CNSFP4","blaOXA-10",1
"CNSDXZ","blaOXA-10",1
"CAAP2A","blaOXA-10",1
"44341_3_268","blaOXA-10",1
"44341_3_280","blaOXA-10",1
"44341_3_262","blaOXA-10",1
"44341_3_265","blaOXA-10",1
"44341_4_286","blaOXA-10",1
"CAAYDF","blaOXA-10",1
"CLL3JA","blaOXA-10",1
"ERR9941258","blaOXA-10",1
"CNSLL4","blaOXA-10",1
"CNSKFP","blaOXA-10",1
"CNSP0U","catA1",0
"ERR9929342","catA1",0
"ERR9966382","catA1",0
"CNS6QU","catA1",0
"CNS7YP","catA1",0
"BKRRIF","catA1",0
"44341_3_96","catA1",0
"44341_3_21","catA1",0
"CIV13VE5","catA1",0
"CIU149H1","catA1",0
"CIV146E8","catA1",0
"CIU13XS1","catA1",0
"CIV140E6","catA1",0
"CIV140E1","catA1",0
"CIT15GH1","catA1",0
"CIV13XE5","catA1",0
"CIV13YE6","catA1",0
"CIS15MR1","catA1",0
"CIV13UE4","catA1",0
"CAAXQV","catA1",0
"CIV140E7","catA1",0
"CIS15HB1","catA1",0
"CIV13RE2","catA1",0
"CIT15GS1","catA1",0
"CIV142E6","catA1",0
"44341_4_275","catA1",0
"44341_3_310","catA1",0
"CIU145B1","catA1",0
"CIV143E2","catA1",0
"CIT15FH1","catA1",0
"CIV147E3","catA1",0
"CIT15EB1","catA1",0
"CIV13PE7","catA1",0
"CIV13XE8","catA1",0
"44341_3_304","catA1",0
"44341_3_305","catA1",0
"44341_3_281","catA1",0
"44341_3_136","catA1",0
"44341_3_128","catA1",0
"44341_3_131","catA1",0
"CIT159B1","catA1",0
"CIS153C1","catA1",0
"CIV13XE2","catA1",0
"CIT15FB1","catA1",0
"CIV13XU1","catA1",0
"CIV143U1","catA1",0
"CIV143E9","catA1",0
"CNS1F3","catA1",0
"CAAYSI","catA1",0
"CIV141E6","catA1",0
"CIV140U1","catA1",0
"CIV140E4","catA1",0
"CIV143E4","catA1",0
"CIV144E6","catA1",0
"CIV13YE8","catA1",0
"CIV144U1","catA1",0
"BKRMVD","catA1",0
"CAAXBN","catA1",0
"44341_3_165","catA1",0
"ERR10113269","catA1",0
"ERR6752971","catA1",0
"ERR5751227","catA1",0
"ERR12142619","catA1",0
"ERR9976609","catA1",0
"ERR11219800","catA1",0
"ERR9079830","catA1",0
"ERR10880116","catA1",0
"ERR5751304","catA1",0
"ERR6806714","catA1",0
"ERR11872767","catA1",1
"ERR10176869","catA1",1
"ERR10880230","catA1",1
"ERR11453719","catA1",1
"ERR10880157","catA1",1
"ERR6752889","catA1",1
"ERR9288143","catA1",1
"ERR6806632","catA1",0
"ERR9288082","catA1",0
"ERR6806600","catA1",0
"ERR9420153","catA1",0
"ERR10117717","catA1",0
"ERR10109274","catA1",0
"ERR10880183","catA1",0
"ERR10880311","catA1",0
"ERR11420238","catA1",0
"ERR11437918","catA1",0
"ERR11807709","catA1",0
"ERR12146144","catA1",0
"ERR10109277","catA1",0
"ERR10087013","catA1",0
"ERR11219811","catA1",0
"ERR9966386","catA1",0
"ERR12259395","catA1",0
"ERR12091513","catA1",0
"ERR10125140","catA1",0
"ERR10949303","catA1",0
"ERR11810274","catA1",0
"ERR9785512","catA1",0
"ERR10176866","catA1",0
"ERR10460687","catA1",0
"ERR12078573","catA1",0
"ERR12165616","catA1",0
"ERR10880377","catA1",0
"ERR10460887","catA1",0
"ERR10880335","catA1",0
"ERR10880156","catA1",0
"ERR10088105","catA1",0
"ERR12321284","catA1",0
"ERR9966388","catA1",0
"ERR12495485","catA1",0
"ERR12312692","catA1",0
"ERR12312689","catA1",0
"ERR12312688","catA1",0
"ERR11201827","catA1",0
"ERR10088101","catA1",0
"ERR10880181","catA1",0
"ERR9820422","catA1",0
"ERR9785510","catA1",0
"ERR11807704","catA1",0
"ERR10109276","catA1",0
"ERR9966389","catA1",0
"ERR9785509","catA1",0
"ERR10087012","catA1",0
"ERR10460483","catA1",0
"ERR9785511","catA1",0
"ERR9079768","catA1",0
"ERR9822149","catA1",0
"ERR9822145","catA1",0
"ERR9822146","catA1",0
"ERR10176872","catA1",0
"ERR10460765","catA1",0
"ERR10109275","catA1",0
"ERR9966390","catA1",0
"ERR10123168","catA1",0
"ERR10123167","catA1",0
"ERR9966387","catA1",0
"ERR10949310","catA1",0
"ERR10460875","catA1",0
"ERR10109255","catA1",0
"ERR9822151","catA1",0
"ERR10088102","catA1",0
"ERR10088104","catA1",0
"ERR10026000","catA1",0
"ERR9822144","catA1",0
"ERR11896635","catA1",0
"ERR12552381","catA1",0
"ERR12552377","catA1",0
"ERR9079508","catA1",0
"ERR7197757","catA1",0
"ERR6806028","catA1",0
"ERR11455881","catA1",0
"ERR4451478","catA1",0
"ERR10880424","catA1",0
"ERR12067334","catA1",0
"ERR12302226","catA1",0
"ERR12552384","catA1",0
"ERR10123158","catA1",0
"ERR5751308","catA1",0
"ERR4399358","catA1",0
"ERR4399957","catA1",0
"ERR4399362","catA1",0
"SRR13833609","catA1",0
"ERR6806726","catA1",0
"ERR10460902","catA1",0
"ERR10460856","catA1",0
"ERR6806075","catA1",0
"ERR10176870","catA1",0
"ERR12078572","catA1",0
"ERR11747320","catA1",0
"ERR12495482","catA1",0
"ERR9924209","catA1",0
"ERR5751726","catA1",0
"ERR6806512","catA1",0
"ERR6806317","catA1",1
"ERR12067371","catA1",1
"ERR6806125","catA1",0
"ERR5751296","catA1",0
"ERR4451427","catA1",0
"SRR9273829","catA1",0
"ERR6752863","catA1",0
"ERR12321280","catA1",0
"ERR9692774","catA1",0
"ERR6805998","catA1",0
"ERR6806833","catA1",0
"ERR6806749","catA1",0
"ERR6806776","catA1",0
"ERR5750995","catA1",0
"ERR6806255","catA1",0
"ERR6805990","catA1",0
"ERR11747325","catA1",0
"ERR11502778","catA1",0
"ERR7197834","catA1",0
"ERR9079758","catA1",0
"ERR12321281","catA1",0
"ERR12142634","catA1",0
"ERR12067314","catA1",0
"ERR12321282","catA1",0
"ERR12080226","catA1",0
"ERR12321283","catA1",0
"ERR6753111","catA1",0
"ERR6806796","catA1",0
"ERR6806789","catA1",0
"ERR9971918","catA1",0
"ERR7197741","catA1",0
"ERR5751808","catA1",0
"ERR10438737","catA1",0
"CLL6CH","catA1",0
"CAARE3","catA1",0
"CAAQXB","catA1",0
"CAAR9T","catA1",0
"CAAQUT","catA1",0
"CNSFP4","catA1",0
"CNSDXZ","catA1",0
"CAAP2A","catA1",0
"44341_3_268","catA1",0
"44341_3_280","catA1",0
"44341_3_262","catA1",0
"44341_3_265","catA1",0
"44341_4_286","catA1",0
"CAAYDF","catA1",0
"CLL3JA","catA1",0
"ERR9941258","catA1",0
"CNSLL4","catA1",0
"CNSKFP","catA1",0
"CNSP0U","cmlA5",1
"ERR9929342","cmlA5",1
"ERR9966382","cmlA5",1
"CNS6QU","cmlA5",1
"CNS7YP","cmlA5",1
"BKRRIF","cmlA5",1
"44341_3_96","cmlA5",1
"44341_3_21","cmlA5",1
"CIV13VE5","cmlA5",1
"CIU149H1","cmlA5",1
"CIV146E8","cmlA5",1
"CIU13XS1","cmlA5",1
"CIV140E6","cmlA5",1
"CIV140E1","cmlA5",1
"CIT15GH1","cmlA5",1
"CIV13XE5","cmlA5",1
"CIV13YE6","cmlA5",1
"CIS15MR1","cmlA5",1
"CIV13UE4","cmlA5",1
"CAAXQV","cmlA5",1
"CIV140E7","cmlA5",1
"CIS15HB1","cmlA5",1
"CIV13RE2","cmlA5",1
"CIT15GS1","cmlA5",1
"CIV142E6","cmlA5",1
"44341_4_275","cmlA5",1
"44341_3_310","cmlA5",1
"CIU145B1","cmlA5",1
"CIV143E2","cmlA5",1
"CIT15FH1","cmlA5",1
"CIV147E3","cmlA5",1
"CIT15EB1","cmlA5",1
"CIV13PE7","cmlA5",1
"CIV13XE8","cmlA5",1
"44341_3_304","cmlA5",1
"44341_3_305","cmlA5",1
"44341_3_281","cmlA5",1
"44341_3_136","cmlA5",1
"44341_3_128","cmlA5",1
"44341_3_131","cmlA5",1
"CIT159B1","cmlA5",1
"CIS153C1","cmlA5",1
"CIV13XE2","cmlA5",1
"CIT15FB1","cmlA5",1
"CIV13XU1","cmlA5",1
"CIV143U1","cmlA5",1
"CIV143E9","cmlA5",1
"CNS1F3","cmlA5",1
"CAAYSI","cmlA5",1
"CIV141E6","cmlA5",1
"CIV140U1","cmlA5",1
"CIV140E4","cmlA5",1
"CIV143E4","cmlA5",1
"CIV144E6","cmlA5",1
"CIV13YE8","cmlA5",1
"CIV144U1","cmlA5",1
"BKRMVD","cmlA5",1
"CAAXBN","cmlA5",1
"44341_3_165","cmlA5",1
"ERR10113269","cmlA5",0
"ERR6752971","cmlA5",1
"ERR5751227","cmlA5",1
"ERR12142619","cmlA5",1
"ERR9976609","cmlA5",1
"ERR11219800","cmlA5",1
"ERR9079830","cmlA5",1
"ERR10880116","cmlA5",1
"ERR5751304","cmlA5",0
"ERR6806714","cmlA5",1
"ERR11872767","cmlA5",1
"ERR10176869","cmlA5",1
"ERR10880230","cmlA5",1
"ERR11453719","cmlA5",1
"ERR10880157","cmlA5",1
"ERR6752889","cmlA5",1
"ERR9288143","cmlA5",1
"ERR6806632","cmlA5",1
"ERR9288082","cmlA5",1
"ERR6806600","cmlA5",1
"ERR9420153","cmlA5",1
"ERR10117717","cmlA5",1
"ERR10109274","cmlA5",1
"ERR10880183","cmlA5",1
"ERR10880311","cmlA5",1
"ERR11420238","cmlA5",1
"ERR11437918","cmlA5",1
"ERR11807709","cmlA5",1
"ERR12146144","cmlA5",1
"ERR10109277","cmlA5",1
"ERR10087013","cmlA5",1
"ERR11219811","cmlA5",1
"ERR9966386","cmlA5",1
"ERR12259395","cmlA5",1
"ERR12091513","cmlA5",1
"ERR10125140","cmlA5",1
"ERR10949303","cmlA5",1
"ERR11810274","cmlA5",1
"ERR9785512","cmlA5",1
"ERR10176866","cmlA5",1
"ERR10460687","cmlA5",1
"ERR12078573","cmlA5",1
"ERR12165616","cmlA5",1
"ERR10880377","cmlA5",1
"ERR10460887","cmlA5",1
"ERR10880335","cmlA5",1
"ERR10880156","cmlA5",1
"ERR10088105","cmlA5",1
"ERR12321284","cmlA5",1
"ERR9966388","cmlA5",1
"ERR12495485","cmlA5",1
"ERR12312692","cmlA5",1
"ERR12312689","cmlA5",1
"ERR12312688","cmlA5",1
"ERR11201827","cmlA5",1
"ERR10088101","cmlA5",1
"ERR10880181","cmlA5",1
"ERR9820422","cmlA5",1
"ERR9785510","cmlA5",1
"ERR11807704","cmlA5",1
"ERR10109276","cmlA5",1
"ERR9966389","cmlA5",1
"ERR9785509","cmlA5",1
"ERR10087012","cmlA5",1
"ERR10460483","cmlA5",0
"ERR9785511","cmlA5",0
"ERR9079768","cmlA5",1
"ERR9822149","cmlA5",1
"ERR9822145","cmlA5",1
"ERR9822146","cmlA5",1
"ERR10176872","cmlA5",1
"ERR10460765","cmlA5",1
"ERR10109275","cmlA5",1
"ERR9966390","cmlA5",1
"ERR10123168","cmlA5",1
"ERR10123167","cmlA5",1
"ERR9966387","cmlA5",1
"ERR10949310","cmlA5",1
"ERR10460875","cmlA5",1
"ERR10109255","cmlA5",1
"ERR9822151","cmlA5",1
"ERR10088102","cmlA5",1
"ERR10088104","cmlA5",1
"ERR10026000","cmlA5",1
"ERR9822144","cmlA5",1
"ERR11896635","cmlA5",1
"ERR12552381","cmlA5",1
"ERR12552377","cmlA5",1
"ERR9079508","cmlA5",1
"ERR7197757","cmlA5",1
"ERR6806028","cmlA5",1
"ERR11455881","cmlA5",1
"ERR4451478","cmlA5",1
"ERR10880424","cmlA5",1
"ERR12067334","cmlA5",1
"ERR12302226","cmlA5",1
"ERR12552384","cmlA5",1
"ERR10123158","cmlA5",1
"ERR5751308","cmlA5",1
"ERR4399358","cmlA5",1
"ERR4399957","cmlA5",1
"ERR4399362","cmlA5",1
"SRR13833609","cmlA5",0
"ERR6806726","cmlA5",0
"ERR10460902","cmlA5",0
"ERR10460856","cmlA5",0
"ERR6806075","cmlA5",0
"ERR10176870","cmlA5",0
"ERR12078572","cmlA5",1
"ERR11747320","cmlA5",1
"ERR12495482","cmlA5",1
"ERR9924209","cmlA5",1
"ERR5751726","cmlA5",0
"ERR6806512","cmlA5",1
"ERR6806317","cmlA5",0
"ERR12067371","cmlA5",1
"ERR6806125","cmlA5",1
"ERR5751296","cmlA5",1
"ERR4451427","cmlA5",1
"SRR9273829","cmlA5",1
"ERR6752863","cmlA5",0
"ERR12321280","cmlA5",1
"ERR9692774","cmlA5",1
"ERR6805998","cmlA5",1
"ERR6806833","cmlA5",1
"ERR6806749","cmlA5",1
"ERR6806776","cmlA5",1
"ERR5750995","cmlA5",1
"ERR6806255","cmlA5",1
"ERR6805990","cmlA5",1
"ERR11747325","cmlA5",1
"ERR11502778","cmlA5",1
"ERR7197834","cmlA5",1
"ERR9079758","cmlA5",0
"ERR12321281","cmlA5",1
"ERR12142634","cmlA5",1
"ERR12067314","cmlA5",1
"ERR12321282","cmlA5",1
"ERR12080226","cmlA5",0
"ERR12321283","cmlA5",1
"ERR6753111","cmlA5",1
"ERR6806796","cmlA5",1
"ERR6806789","cmlA5",1
"ERR9971918","cmlA5",1
"ERR7197741","cmlA5",0
"ERR5751808","cmlA5",0
"ERR10438737","cmlA5",1
"CLL6CH","cmlA5",1
"CAARE3","cmlA5",1
"CAAQXB","cmlA5",1
"CAAR9T","cmlA5",1
"CAAQUT","cmlA5",1
"CNSFP4","cmlA5",1
"CNSDXZ","cmlA5",1
"CAAP2A","cmlA5",1
"44341_3_268","cmlA5",1
"44341_3_280","cmlA5",1
"44341_3_262","cmlA5",1
"44341_3_265","cmlA5",1
"44341_4_286","cmlA5",1
"CAAYDF","cmlA5",1
"CLL3JA","cmlA5",1
"ERR9941258","cmlA5",1
"CNSLL4","cmlA5",1
"CNSKFP","cmlA5",1
"CNSP0U","floR",1
"ERR9929342","floR",1
"ERR9966382","floR",1
"CNS6QU","floR",1
"CNS7YP","floR",1
"BKRRIF","floR",1
"44341_3_96","floR",1
"44341_3_21","floR",1
"CIV13VE5","floR",1
"CIU149H1","floR",1
"CIV146E8","floR",1
"CIU13XS1","floR",1
"CIV140E6","floR",1
"CIV140E1","floR",1
"CIT15GH1","floR",1
"CIV13XE5","floR",1
"CIV13YE6","floR",1
"CIS15MR1","floR",1
"CIV13UE4","floR",1
"CAAXQV","floR",1
"CIV140E7","floR",1
"CIS15HB1","floR",1
"CIV13RE2","floR",1
"CIT15GS1","floR",1
"CIV142E6","floR",1
"44341_4_275","floR",1
"44341_3_310","floR",1
"CIU145B1","floR",1
"CIV143E2","floR",1
"CIT15FH1","floR",1
"CIV147E3","floR",1
"CIT15EB1","floR",1
"CIV13PE7","floR",1
"CIV13XE8","floR",1
"44341_3_304","floR",1
"44341_3_305","floR",1
"44341_3_281","floR",1
"44341_3_136","floR",1
"44341_3_128","floR",1
"44341_3_131","floR",1
"CIT159B1","floR",1
"CIS153C1","floR",1
"CIV13XE2","floR",1
"CIT15FB1","floR",1
"CIV13XU1","floR",1
"CIV143U1","floR",1
"CIV143E9","floR",1
"CNS1F3","floR",1
"CAAYSI","floR",1
"CIV141E6","floR",1
"CIV140U1","floR",1
"CIV140E4","floR",1
"CIV143E4","floR",1
"CIV144E6","floR",1
"CIV13YE8","floR",1
"CIV144U1","floR",1
"BKRMVD","floR",1
"CAAXBN","floR",1
"44341_3_165","floR",1
"ERR10113269","floR",1
"ERR6752971","floR",1
"ERR5751227","floR",1
"ERR12142619","floR",1
"ERR9976609","floR",1
"ERR11219800","floR",1
"ERR9079830","floR",1
"ERR10880116","floR",0
"ERR5751304","floR",1
"ERR6806714","floR",1
"ERR11872767","floR",1
"ERR10176869","floR",1
