Isolate_ID,Protein identifier,Contig id,Start,Stop,Strand,Gene symbol,Sequence name,Scope,Element type,Element subtype,Class,Subclass,Method,Target length,Reference sequence length,% Coverage of reference sequence,% Identity to reference sequence,Alignment length,Accession of closest sequence,Name of closest sequence,HMM id,HMM description
44341_3#21_assembly_contigs,NA,NODE_23_length_10834_cov_23.045087_44341_3#21,1820,3076,+,cmlA5,chloramphenicol efflux MFS transporter CmlA5,core,AMR,AMR,PHENICOL,CHLORAMPHENICOL,EXACTX,419,419,100,100,419,WP_012300772.1,chloramphenicol efflux MFS transporter CmlA5,NA,NA
44341_3#21_assembly_contigs,NA,NODE_23_length_10834_cov_23.045087_44341_3#21,3344,4141,+,blaOXA-10,oxacillin-hydrolyzing class D beta-lactamase OXA-10,core,AMR,AMR,BETA-LACTAM,CEPHALOSPORIN,ALLELEX,266,266,100,100,266,WP_000846390.1,oxacillin-hydrolyzing class D beta-lactamase OXA-10,NA,NA
44341_3#21_assembly_contigs,NA,NODE_23_length_10834_cov_23.045087_44341_3#21,4161,4949,+,aadA1,ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA1,core,AMR,AMR,AMINOGLYCOSIDE,STREPTOMYCIN,EXACTX,263,263,100,100,263,WP_001209508.1,ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA1,NA,NA
44341_3#21_assembly_contigs,NA,NODE_23_length_10834_cov_23.045087_44341_3#21,5076,5420,+,qacEdelta1,quaternary ammonium compound efflux SMR transporter QacE delta 1,core,STRESS,BIOCIDE,QUATERNARY AMMONIUM,QUATERNARY AMMONIUM,ALLELEX,115,115,100,100,115,WP_000679427.1,quaternary ammonium compound efflux SMR transporter QacE delta 1,NA,NA
44341_3#21_assembly_contigs,NA,NODE_23_length_10834_cov_23.045087_44341_3#21,5417,6253,+,sul1,sulfonamide-resistant dihydropteroate synthase Sul1,core,AMR,AMR,SULFONAMIDE,SULFONAMIDE,EXACTX,279,279,100,100,279,WP_000259031.1,sulfonamide-resistant dihydropteroate synthase Sul1,NA,NA
44341_3#21_assembly_contigs,NA,NODE_23_length_10834_cov_23.045087_44341_3#21,9397,9954,-,dfrA23,trimethoprim-resistant dihydrofolate reductase DfrA23,core,AMR,AMR,TRIMETHOPRIM,TRIMETHOPRIM,EXACTX,186,186,100,100,186,WP_001143450.1,trimethoprim-resistant dihydrofolate reductase DfrA23,NA,NA
44341_3#21_assembly_contigs,NA,NODE_27_length_6005_cov_20.131410_44341_3#21,4479,5120,+,qnrB1,quinolone resistance pentapeptide repeat protein QnrB1,core,AMR,AMR,QUINOLONE,QUINOLONE,ALLELEX,214,214,100,100,214,WP_014386481.1,quinolone resistance pentapeptide repeat protein QnrB1,NA,NA
44341_3#21_assembly_contigs,NA,NODE_32_length_3869_cov_21.659546_44341_3#21,2717,3589,-,blaCTX-M-15,extended-spectrum class A beta-lactamase CTX-M-15,core,AMR,AMR,BETA-LACTAM,CEPHALOSPORIN,ALLELEX,291,291,100,100,291,WP_000239590.1,extended-spectrum class A beta-lactamase CTX-M-15,NA,NA
44341_3#21_assembly_contigs,NA,NODE_33_length_2753_cov_21.316143_44341_3#21,120,977,+,aac(3)-IIe,aminoglycoside N-acetyltransferase AAC(3)-IIe,core,AMR,AMR,AMINOGLYCOSIDE,GENTAMICIN,EXACTX,286,286,100,100,286,WP_000557452.1,aminoglycoside N-acetyltransferase AAC(3)-IIe,NA,NA
44341_3#21_assembly_contigs,NA,NODE_34_length_2335_cov_22.693534_44341_3#21,167,718,+,aac(6')-Ib-cr5,fluoroquinolone-acetylating aminoglycoside 6'-N-acetyltransferase AAC(6')-Ib-cr5,core,AMR,AMR,AMINOGLYCOSIDE/QUINOLONE,AMIKACIN/KANAMYCIN/QUINOLONE/TOBRAMYCIN,ALLELEX,184,184,100,100,184,WP_063840321.1,fluoroquinolone-acetylating aminoglycoside 6'-N-acetyltransferase AAC(6')-Ib-cr5,NA,NA
44341_3#21_assembly_contigs,NA,NODE_34_length_2335_cov_22.693534_44341_3#21,852,1679,+,blaOXA-1,oxacillin-hydrolyzing class D beta-lactamase OXA-1,core,AMR,AMR,BETA-LACTAM,CEPHALOSPORIN,ALLELEX,276,276,100,100,276,WP_001334766.1,oxacillin-hydrolyzing class D beta-lactamase OXA-1,NA,NA
44341_3#21_assembly_contigs,NA,NODE_34_length_2335_cov_22.693534_44341_3#21,1820,2260,+,catB3,type B-3 chloramphenicol O-acetyltransferase CatB3,core,AMR,AMR,PHENICOL,CHLORAMPHENICOL,PARTIALX,147,210,70,100,147,WP_000186237.1,type B-3 chloramphenicol O-acetyltransferase CatB3,NA,NA
44341_3#262_assembly_contigs,NA,NODE_23_length_19328_cov_14.718768_44341_3#262,8014,8826,+,sul2,sulfonamide-resistant dihydropteroate synthase Sul2,core,AMR,AMR,SULFONAMIDE,SULFONAMIDE,EXACTX,271,271,100,100,271,WP_001043260.1,sulfonamide-resistant dihydropteroate synthase Sul2,NA,NA
44341_3#262_assembly_contigs,NA,NODE_23_length_19328_cov_14.718768_44341_3#262,8890,9690,+,aph(3'')-Ib,aminoglycoside O-phosphotransferase APH(3'')-Ib,core,AMR,AMR,AMINOGLYCOSIDE,STREPTOMYCIN,EXACTX,267,267,100,100,267,WP_001082319.1,aminoglycoside O-phosphotransferase APH(3'')-Ib,NA,NA
44341_3#262_assembly_contigs,NA,NODE_23_length_19328_cov_14.718768_44341_3#262,9693,10526,+,aph(6)-Id,aminoglycoside O-phosphotransferase APH(6)-Id,core,AMR,AMR,AMINOGLYCOSIDE,STREPTOMYCIN,EXACTX,278,278,100,100,278,WP_000480968.1,aminoglycoside O-phosphotransferase APH(6)-Id,NA,NA
44341_3#262_assembly_contigs,NA,NODE_23_length_19328_cov_14.718768_44341_3#262,11865,13061,+,tet(A),tetracycline efflux MFS transporter Tet(A),core,AMR,AMR,TETRACYCLINE,TETRACYCLINE,EXACTX,399,399,100,100,399,WP_000804063.1,tetracycline efflux MFS transporter Tet(A),NA,NA
44341_3#262_assembly_contigs,NA,NODE_23_length_19328_cov_14.718768_44341_3#262,13667,14878,-,floR,chloramphenicol/florfenicol efflux MFS transporter FloR,core,AMR,AMR,PHENICOL,CHLORAMPHENICOL/FLORFENICOL,EXACTX,404,404,100,100,404,WP_000214119.1,chloramphenicol/florfenicol efflux MFS transporter FloR,NA,NA
44341_3#262_assembly_contigs,NA,NODE_26_length_10834_cov_28.683369_44341_3#262,1047,1496,+,arr-2,NAD(+)--rifampin ADP-ribosyltransferase Arr-2,core,AMR,AMR,RIFAMYCIN,RIFAMYCIN,ALLELEX,150,150,100,100,150,WP_000237816.1,NAD(+)--rifampin ADP-ribosyltransferase Arr-2,NA,NA
44341_3#262_assembly_contigs,NA,NODE_26_length_10834_cov_28.683369_44341_3#262,1820,3076,+,cmlA5,chloramphenicol efflux MFS transporter CmlA5,core,AMR,AMR,PHENICOL,CHLORAMPHENICOL,EXACTX,419,419,100,100,419,WP_012300772.1,chloramphenicol efflux MFS transporter CmlA5,NA,NA
44341_3#262_assembly_contigs,NA,NODE_26_length_10834_cov_28.683369_44341_3#262,3344,4141,+,blaOXA-10,oxacillin-hydrolyzing class D beta-lactamase OXA-10,core,AMR,AMR,BETA-LACTAM,CEPHALOSPORIN,ALLELEX,266,266,100,100,266,WP_000846390.1,oxacillin-hydrolyzing class D beta-lactamase OXA-10,NA,NA
44341_3#262_assembly_contigs,NA,NODE_26_length_10834_cov_28.683369_44341_3#262,4161,4949,+,aadA1,ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA1,core,AMR,AMR,AMINOGLYCOSIDE,STREPTOMYCIN,EXACTX,263,263,100,100,263,WP_001209508.1,ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA1,NA,NA
44341_3#262_assembly_contigs,NA,NODE_26_length_10834_cov_28.683369_44341_3#262,5076,5420,+,qacEdelta1,quaternary ammonium compound efflux SMR transporter QacE delta 1,core,STRESS,BIOCIDE,QUATERNARY AMMONIUM,QUATERNARY AMMONIUM,ALLELEX,115,115,100,100,115,WP_000679427.1,quaternary ammonium compound efflux SMR transporter QacE delta 1,NA,NA
44341_3#262_assembly_contigs,NA,NODE_26_length_10834_cov_28.683369_44341_3#262,5417,6253,+,sul1,sulfonamide-resistant dihydropteroate synthase Sul1,core,AMR,AMR,SULFONAMIDE,SULFONAMIDE,EXACTX,279,279,100,100,279,WP_000259031.1,sulfonamide-resistant dihydropteroate synthase Sul1,NA,NA
44341_3#262_assembly_contigs,NA,NODE_26_length_10834_cov_28.683369_44341_3#262,9397,9954,-,dfrA23,trimethoprim-resistant dihydrofolate reductase DfrA23,core,AMR,AMR,TRIMETHOPRIM,TRIMETHOPRIM,EXACTX,186,186,100,100,186,WP_001143450.1,trimethoprim-resistant dihydrofolate reductase DfrA23,NA,NA
44341_3#262_assembly_contigs,NA,NODE_30_length_6007_cov_14.554469_44341_3#262,886,1527,-,qnrB1,quinolone resistance pentapeptide repeat protein QnrB1,core,AMR,AMR,QUINOLONE,QUINOLONE,ALLELEX,214,214,100,100,214,WP_014386481.1,quinolone resistance pentapeptide repeat protein QnrB1,NA,NA
44341_3#262_assembly_contigs,NA,NODE_37_length_3869_cov_14.509230_44341_3#262,2717,3589,-,blaCTX-M-15,extended-spectrum class A beta-lactamase CTX-M-15,core,AMR,AMR,BETA-LACTAM,CEPHALOSPORIN,ALLELEX,291,291,100,100,291,WP_000239590.1,extended-spectrum class A beta-lactamase CTX-M-15,NA,NA
44341_3#262_assembly_contigs,NA,NODE_38_length_2753_cov_15.213752_44341_3#262,120,977,+,aac(3)-IIe,aminoglycoside N-acetyltransferase AAC(3)-IIe,core,AMR,AMR,AMINOGLYCOSIDE,GENTAMICIN,EXACTX,286,286,100,100,286,WP_000557452.1,aminoglycoside N-acetyltransferase AAC(3)-IIe,NA,NA
44341_3#262_assembly_contigs,NA,NODE_39_length_2335_cov_14.676705_44341_3#262,166,717,+,aac(6')-Ib-cr5,fluoroquinolone-acetylating aminoglycoside 6'-N-acetyltransferase AAC(6')-Ib-cr5,core,AMR,AMR,AMINOGLYCOSIDE/QUINOLONE,AMIKACIN/KANAMYCIN/QUINOLONE/TOBRAMYCIN,ALLELEX,184,184,100,100,184,WP_063840321.1,fluoroquinolone-acetylating aminoglycoside 6'-N-acetyltransferase AAC(6')-Ib-cr5,NA,NA
44341_3#262_assembly_contigs,NA,NODE_39_length_2335_cov_14.676705_44341_3#262,851,1678,+,blaOXA-1,oxacillin-hydrolyzing class D beta-lactamase OXA-1,core,AMR,AMR,BETA-LACTAM,CEPHALOSPORIN,ALLELEX,276,276,100,100,276,WP_001334766.1,oxacillin-hydrolyzing class D beta-lactamase OXA-1,NA,NA
44341_3#262_assembly_contigs,NA,NODE_39_length_2335_cov_14.676705_44341_3#262,1819,2259,+,catB3,type B-3 chloramphenicol O-acetyltransferase CatB3,core,AMR,AMR,PHENICOL,CHLORAMPHENICOL,PARTIALX,147,210,70,100,147,WP_000186237.1,type B-3 chloramphenicol O-acetyltransferase CatB3,NA,NA
44341_3#265_assembly_contigs,NA,NODE_22_length_19329_cov_15.557033_44341_3#265,4450,5661,+,floR,chloramphenicol/florfenicol efflux MFS transporter FloR,core,AMR,AMR,PHENICOL,CHLORAMPHENICOL/FLORFENICOL,EXACTX,404,404,100,100,404,WP_000214119.1,chloramphenicol/florfenicol efflux MFS transporter FloR,NA,NA
44341_3#265_assembly_contigs,NA,NODE_22_length_19329_cov_15.557033_44341_3#265,6267,7463,-,tet(A),tetracycline efflux MFS transporter Tet(A),core,AMR,AMR,TETRACYCLINE,TETRACYCLINE,EXACTX,399,399,100,100,399,WP_000804063.1,tetracycline efflux MFS transporter Tet(A),NA,NA
44341_3#265_assembly_contigs,NA,NODE_22_length_19329_cov_15.557033_44341_3#265,8802,9635,-,aph(6)-Id,aminoglycoside O-phosphotransferase APH(6)-Id,core,AMR,AMR,AMINOGLYCOSIDE,STREPTOMYCIN,EXACTX,278,278,100,100,278,WP_000480968.1,aminoglycoside O-phosphotransferase APH(6)-Id,NA,NA
44341_3#265_assembly_contigs,NA,NODE_22_length_19329_cov_15.557033_44341_3#265,9638,10438,-,aph(3'')-Ib,aminoglycoside O-phosphotransferase APH(3'')-Ib,core,AMR,AMR,AMINOGLYCOSIDE,STREPTOMYCIN,EXACTX,267,267,100,100,267,WP_001082319.1,aminoglycoside O-phosphotransferase APH(3'')-Ib,NA,NA
44341_3#265_assembly_contigs,NA,NODE_22_length_19329_cov_15.557033_44341_3#265,10502,11314,-,sul2,sulfonamide-resistant dihydropteroate synthase Sul2,core,AMR,AMR,SULFONAMIDE,SULFONAMIDE,EXACTX,271,271,100,100,271,WP_001043260.1,sulfonamide-resistant dihydropteroate synthase Sul2,NA,NA
44341_3#265_assembly_contigs,NA,NODE_25_length_10834_cov_30.149205_44341_3#265,881,1438,+,dfrA23,trimethoprim-resistant dihydrofolate reductase DfrA23,core,AMR,AMR,TRIMETHOPRIM,TRIMETHOPRIM,EXACTX,186,186,100,100,186,WP_001143450.1,trimethoprim-resistant dihydrofolate reductase DfrA23,NA,NA
44341_3#265_assembly_contigs,NA,NODE_25_length_10834_cov_30.149205_44341_3#265,4582,5418,-,sul1,sulfonamide-resistant dihydropteroate synthase Sul1,core,AMR,AMR,SULFONAMIDE,SULFONAMIDE,EXACTX,279,279,100,100,279,WP_000259031.1,sulfonamide-resistant dihydropteroate synthase Sul1,NA,NA
44341_3#265_assembly_contigs,NA,NODE_25_length_10834_cov_30.149205_44341_3#265,5415,5759,-,qacEdelta1,quaternary ammonium compound efflux SMR transporter QacE delta 1,core,STRESS,BIOCIDE,QUATERNARY AMMONIUM,QUATERNARY AMMONIUM,ALLELEX,115,115,100,100,115,WP_000679427.1,quaternary ammonium compound efflux SMR transporter QacE delta 1,NA,NA
44341_3#265_assembly_contigs,NA,NODE_25_length_10834_cov_30.149205_44341_3#265,5886,6674,-,aadA1,ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA1,core,AMR,AMR,AMINOGLYCOSIDE,STREPTOMYCIN,EXACTX,263,263,100,100,263,WP_001209508.1,ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA1,NA,NA
44341_3#265_assembly_contigs,NA,NODE_25_length_10834_cov_30.149205_44341_3#265,6694,7491,-,blaOXA-10,oxacillin-hydrolyzing class D beta-lactamase OXA-10,core,AMR,AMR,BETA-LACTAM,CEPHALOSPORIN,ALLELEX,266,266,100,100,266,WP_000846390.1,oxacillin-hydrolyzing class D beta-lactamase OXA-10,NA,NA
44341_3#265_assembly_contigs,NA,NODE_25_length_10834_cov_30.149205_44341_3#265,7759,9015,-,cmlA5,chloramphenicol efflux MFS transporter CmlA5,core,AMR,AMR,PHENICOL,CHLORAMPHENICOL,EXACTX,419,419,100,100,419,WP_012300772.1,chloramphenicol efflux MFS transporter CmlA5,NA,NA
44341_3#265_assembly_contigs,NA,NODE_25_length_10834_cov_30.149205_44341_3#265,9339,9788,-,arr-2,NAD(+)--rifampin ADP-ribosyltransferase Arr-2,core,AMR,AMR,RIFAMYCIN,RIFAMYCIN,ALLELEX,150,150,100,100,150,WP_000237816.1,NAD(+)--rifampin ADP-ribosyltransferase Arr-2,NA,NA
44341_3#265_assembly_contigs,NA,NODE_29_length_6005_cov_14.672908_44341_3#265,4479,5120,+,qnrB1,quinolone resistance pentapeptide repeat protein QnrB1,core,AMR,AMR,QUINOLONE,QUINOLONE,ALLELEX,214,214,100,100,214,WP_014386481.1,quinolone resistance pentapeptide repeat protein QnrB1,NA,NA
44341_3#265_assembly_contigs,NA,NODE_35_length_3869_cov_16.552479_44341_3#265,281,1153,+,blaCTX-M-15,extended-spectrum class A beta-lactamase CTX-M-15,core,AMR,AMR,BETA-LACTAM,CEPHALOSPORIN,ALLELEX,291,291,100,100,291,WP_000239590.1,extended-spectrum class A beta-lactamase CTX-M-15,NA,NA
44341_3#265_assembly_contigs,NA,NODE_36_length_2753_cov_16.347534_44341_3#265,120,977,+,aac(3)-IIe,aminoglycoside N-acetyltransferase AAC(3)-IIe,core,AMR,AMR,AMINOGLYCOSIDE,GENTAMICIN,EXACTX,286,286,100,100,286,WP_000557452.1,aminoglycoside N-acetyltransferase AAC(3)-IIe,NA,NA
44341_3#265_assembly_contigs,NA,NODE_37_length_2336_cov_17.207614_44341_3#265,167,718,+,aac(6')-Ib-cr5,fluoroquinolone-acetylating aminoglycoside 6'-N-acetyltransferase AAC(6')-Ib-cr5,core,AMR,AMR,AMINOGLYCOSIDE/QUINOLONE,AMIKACIN/KANAMYCIN/QUINOLONE/TOBRAMYCIN,ALLELEX,184,184,100,100,184,WP_063840321.1,fluoroquinolone-acetylating aminoglycoside 6'-N-acetyltransferase AAC(6')-Ib-cr5,NA,NA
44341_3#265_assembly_contigs,NA,NODE_37_length_2336_cov_17.207614_44341_3#265,852,1679,+,blaOXA-1,oxacillin-hydrolyzing class D beta-lactamase OXA-1,core,AMR,AMR,BETA-LACTAM,CEPHALOSPORIN,ALLELEX,276,276,100,100,276,WP_001334766.1,oxacillin-hydrolyzing class D beta-lactamase OXA-1,NA,NA
44341_3#265_assembly_contigs,NA,NODE_37_length_2336_cov_17.207614_44341_3#265,1820,2260,+,catB3,type B-3 chloramphenicol O-acetyltransferase CatB3,core,AMR,AMR,PHENICOL,CHLORAMPHENICOL,PARTIALX,147,210,70,100,147,WP_000186237.1,type B-3 chloramphenicol O-acetyltransferase CatB3,NA,NA
44341_3#268_assembly_contigs,NA,NODE_20_length_19328_cov_16.014337_44341_3#268,8014,8826,+,sul2,sulfonamide-resistant dihydropteroate synthase Sul2,core,AMR,AMR,SULFONAMIDE,SULFONAMIDE,EXACTX,271,271,100,100,271,WP_001043260.1,sulfonamide-resistant dihydropteroate synthase Sul2,NA,NA
44341_3#268_assembly_contigs,NA,NODE_20_length_19328_cov_16.014337_44341_3#268,8890,9690,+,aph(3'')-Ib,aminoglycoside O-phosphotransferase APH(3'')-Ib,core,AMR,AMR,AMINOGLYCOSIDE,STREPTOMYCIN,EXACTX,267,267,100,100,267,WP_001082319.1,aminoglycoside O-phosphotransferase APH(3'')-Ib,NA,NA
44341_3#268_assembly_contigs,NA,NODE_20_length_19328_cov_16.014337_44341_3#268,9693,10526,+,aph(6)-Id,aminoglycoside O-phosphotransferase APH(6)-Id,core,AMR,AMR,AMINOGLYCOSIDE,STREPTOMYCIN,EXACTX,278,278,100,100,278,WP_000480968.1,aminoglycoside O-phosphotransferase APH(6)-Id,NA,NA
44341_3#268_assembly_contigs,NA,NODE_20_length_19328_cov_16.014337_44341_3#268,11865,13061,+,tet(A),tetracycline efflux MFS transporter Tet(A),core,AMR,AMR,TETRACYCLINE,TETRACYCLINE,EXACTX,399,399,100,100,399,WP_000804063.1,tetracycline efflux MFS transporter Tet(A),NA,NA
44341_3#268_assembly_contigs,NA,NODE_20_length_19328_cov_16.014337_44341_3#268,13667,14878,-,floR,chloramphenicol/florfenicol efflux MFS transporter FloR,core,AMR,AMR,PHENICOL,CHLORAMPHENICOL/FLORFENICOL,EXACTX,404,404,100,100,404,WP_000214119.1,chloramphenicol/florfenicol efflux MFS transporter FloR,NA,NA
44341_3#268_assembly_contigs,NA,NODE_23_length_10834_cov_34.127173_44341_3#268,881,1438,+,dfrA23,trimethoprim-resistant dihydrofolate reductase DfrA23,core,AMR,AMR,TRIMETHOPRIM,TRIMETHOPRIM,EXACTX,186,186,100,100,186,WP_001143450.1,trimethoprim-resistant dihydrofolate reductase DfrA23,NA,NA
44341_3#268_assembly_contigs,NA,NODE_23_length_10834_cov_34.127173_44341_3#268,4582,5418,-,sul1,sulfonamide-resistant dihydropteroate synthase Sul1,core,AMR,AMR,SULFONAMIDE,SULFONAMIDE,EXACTX,279,279,100,100,279,WP_000259031.1,sulfonamide-resistant dihydropteroate synthase Sul1,NA,NA
44341_3#268_assembly_contigs,NA,NODE_23_length_10834_cov_34.127173_44341_3#268,5415,5759,-,qacEdelta1,quaternary ammonium compound efflux SMR transporter QacE delta 1,core,STRESS,BIOCIDE,QUATERNARY AMMONIUM,QUATERNARY AMMONIUM,ALLELEX,115,115,100,100,115,WP_000679427.1,quaternary ammonium compound efflux SMR transporter QacE delta 1,NA,NA
44341_3#268_assembly_contigs,NA,NODE_23_length_10834_cov_34.127173_44341_3#268,5886,6674,-,aadA1,ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA1,core,AMR,AMR,AMINOGLYCOSIDE,STREPTOMYCIN,EXACTX,263,263,100,100,263,WP_001209508.1,ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA1,NA,NA
44341_3#268_assembly_contigs,NA,NODE_23_length_10834_cov_34.127173_44341_3#268,6694,7491,-,blaOXA-10,oxacillin-hydrolyzing class D beta-lactamase OXA-10,core,AMR,AMR,BETA-LACTAM,CEPHALOSPORIN,ALLELEX,266,266,100,100,266,WP_000846390.1,oxacillin-hydrolyzing class D beta-lactamase OXA-10,NA,NA
44341_3#268_assembly_contigs,NA,NODE_23_length_10834_cov_34.127173_44341_3#268,7759,9015,-,cmlA5,chloramphenicol efflux MFS transporter CmlA5,core,AMR,AMR,PHENICOL,CHLORAMPHENICOL,EXACTX,419,419,100,100,419,WP_012300772.1,chloramphenicol efflux MFS transporter CmlA5,NA,NA
44341_3#268_assembly_contigs,NA,NODE_23_length_10834_cov_34.127173_44341_3#268,9339,9788,-,arr-2,NAD(+)--rifampin ADP-ribosyltransferase Arr-2,core,AMR,AMR,RIFAMYCIN,RIFAMYCIN,ALLELEX,150,150,100,100,150,WP_000237816.1,NAD(+)--rifampin ADP-ribosyltransferase Arr-2,NA,NA
44341_3#268_assembly_contigs,NA,NODE_27_length_6005_cov_15.668522_44341_3#268,886,1527,-,qnrB1,quinolone resistance pentapeptide repeat protein QnrB1,core,AMR,AMR,QUINOLONE,QUINOLONE,ALLELEX,214,214,100,100,214,WP_014386481.1,quinolone resistance pentapeptide repeat protein QnrB1,NA,NA
44341_3#268_assembly_contigs,NA,NODE_33_length_3869_cov_15.646888_44341_3#268,281,1153,+,blaCTX-M-15,extended-spectrum class A beta-lactamase CTX-M-15,core,AMR,AMR,BETA-LACTAM,CEPHALOSPORIN,ALLELEX,291,291,100,100,291,WP_000239590.1,extended-spectrum class A beta-lactamase CTX-M-15,NA,NA
44341_3#268_assembly_contigs,NA,NODE_34_length_2753_cov_14.971226_44341_3#268,120,977,+,aac(3)-IIe,aminoglycoside N-acetyltransferase AAC(3)-IIe,core,AMR,AMR,AMINOGLYCOSIDE,GENTAMICIN,EXACTX,286,286,100,100,286,WP_000557452.1,aminoglycoside N-acetyltransferase AAC(3)-IIe,NA,NA
44341_3#268_assembly_contigs,NA,NODE_35_length_2336_cov_16.874723_44341_3#268,77,517,-,catB3,type B-3 chloramphenicol O-acetyltransferase CatB3,core,AMR,AMR,PHENICOL,CHLORAMPHENICOL,PARTIALX,147,210,70,100,147,WP_000186237.1,type B-3 chloramphenicol O-acetyltransferase CatB3,NA,NA
44341_3#268_assembly_contigs,NA,NODE_35_length_2336_cov_16.874723_44341_3#268,658,1485,-,blaOXA-1,oxacillin-hydrolyzing class D beta-lactamase OXA-1,core,AMR,AMR,BETA-LACTAM,CEPHALOSPORIN,ALLELEX,276,276,100,100,276,WP_001334766.1,oxacillin-hydrolyzing class D beta-lactamase OXA-1,NA,NA
44341_3#268_assembly_contigs,NA,NODE_35_length_2336_cov_16.874723_44341_3#268,1619,2170,-,aac(6')-Ib-cr5,fluoroquinolone-acetylating aminoglycoside 6'-N-acetyltransferase AAC(6')-Ib-cr5,core,AMR,AMR,AMINOGLYCOSIDE/QUINOLONE,AMIKACIN/KANAMYCIN/QUINOLONE/TOBRAMYCIN,ALLELEX,184,184,100,100,184,WP_063840321.1,fluoroquinolone-acetylating aminoglycoside 6'-N-acetyltransferase AAC(6')-Ib-cr5,NA,NA
44341_3#280_assembly_contigs,NA,NODE_23_length_19328_cov_13.085814_44341_3#280,8014,8826,+,sul2,sulfonamide-resistant dihydropteroate synthase Sul2,core,AMR,AMR,SULFONAMIDE,SULFONAMIDE,EXACTX,271,271,100,100,271,WP_001043260.1,sulfonamide-resistant dihydropteroate synthase Sul2,NA,NA
44341_3#280_assembly_contigs,NA,NODE_23_length_19328_cov_13.085814_44341_3#280,8890,9690,+,aph(3'')-Ib,aminoglycoside O-phosphotransferase APH(3'')-Ib,core,AMR,AMR,AMINOGLYCOSIDE,STREPTOMYCIN,EXACTX,267,267,100,100,267,WP_001082319.1,aminoglycoside O-phosphotransferase APH(3'')-Ib,NA,NA
44341_3#280_assembly_contigs,NA,NODE_23_length_19328_cov_13.085814_44341_3#280,9693,10526,+,aph(6)-Id,aminoglycoside O-phosphotransferase APH(6)-Id,core,AMR,AMR,AMINOGLYCOSIDE,STREPTOMYCIN,EXACTX,278,278,100,100,278,WP_000480968.1,aminoglycoside O-phosphotransferase APH(6)-Id,NA,NA
44341_3#280_assembly_contigs,NA,NODE_23_length_19328_cov_13.085814_44341_3#280,11865,13061,+,tet(A),tetracycline efflux MFS transporter Tet(A),core,AMR,AMR,TETRACYCLINE,TETRACYCLINE,EXACTX,399,399,100,100,399,WP_000804063.1,tetracycline efflux MFS transporter Tet(A),NA,NA
44341_3#280_assembly_contigs,NA,NODE_23_length_19328_cov_13.085814_44341_3#280,13667,14878,-,floR,chloramphenicol/florfenicol efflux MFS transporter FloR,core,AMR,AMR,PHENICOL,CHLORAMPHENICOL/FLORFENICOL,EXACTX,404,404,100,100,404,WP_000214119.1,chloramphenicol/florfenicol efflux MFS transporter FloR,NA,NA
44341_3#280_assembly_contigs,NA,NODE_26_length_10834_cov_12.334852_44341_3#280,1047,1496,+,arr-2,NAD(+)--rifampin ADP-ribosyltransferase Arr-2,core,AMR,AMR,RIFAMYCIN,RIFAMYCIN,ALLELEX,150,150,100,100,150,WP_000237816.1,NAD(+)--rifampin ADP-ribosyltransferase Arr-2,NA,NA
44341_3#280_assembly_contigs,NA,NODE_26_length_10834_cov_12.334852_44341_3#280,1820,3076,+,cmlA5,chloramphenicol efflux MFS transporter CmlA5,core,AMR,AMR,PHENICOL,CHLORAMPHENICOL,EXACTX,419,419,100,100,419,WP_012300772.1,chloramphenicol efflux MFS transporter CmlA5,NA,NA
44341_3#280_assembly_contigs,NA,NODE_26_length_10834_cov_12.334852_44341_3#280,3344,4141,+,blaOXA-10,oxacillin-hydrolyzing class D beta-lactamase OXA-10,core,AMR,AMR,BETA-LACTAM,CEPHALOSPORIN,ALLELEX,266,266,100,100,266,WP_000846390.1,oxacillin-hydrolyzing class D beta-lactamase OXA-10,NA,NA
44341_3#280_assembly_contigs,NA,NODE_26_length_10834_cov_12.334852_44341_3#280,4161,4949,+,aadA1,ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA1,core,AMR,AMR,AMINOGLYCOSIDE,STREPTOMYCIN,EXACTX,263,263,100,100,263,WP_001209508.1,ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA1,NA,NA
